,Prediction,NextId,Position
5058,u,-1,3
8494,h,-1,7
8487,h,-1,7
8403,h,-1,7
8410,h,-1,7
5076,u,-1,3
8417,h,-1,7
8424,h,-1,7
5073,u,-1,3
8431,h,-1,7
8438,h,-1,7
8585,h,-1,7
5070,u,-1,3
8452,h,-1,7
5067,u,-1,3
8459,h,-1,7
8466,h,-1,7
5064,u,-1,3
8473,h,-1,7
8480,h,-1,7
5061,u,-1,3
8445,h,-1,7
5079,u,-1,3
8592,h,-1,7
8599,h,-1,7
8650,i,-1,3
8653,i,-1,3
8656,i,-1,3
5010,t,-1,9
8659,i,-1,3
8662,i,-1,3
8665,i,-1,3
8668,i,-1,3
8671,i,-1,3
8674,i,-1,3
8677,i,-1,3
8680,i,-1,3
5001,t,-1,9
8683,i,-1,3
8686,i,-1,3
8689,i,-1,3
8692,i,-1,3
8647,i,-1,3
8644,i,-1,3
8641,i,-1,3
8638,i,-1,3
8602,i,-1,3
5034,u,-1,3
8605,i,-1,3
8608,i,-1,3
5031,u,-1,3
8611,i,-1,3
8614,i,-1,3
5028,u,-1,3
5037,u,-1,3
8617,i,-1,3
5025,u,-1,3
8623,i,-1,3
8626,i,-1,3
5022,u,-1,3
8629,i,-1,3
8632,i,-1,3
5019,t,-1,9
8635,i,-1,3
8620,i,-1,3
8695,i,-1,3
8396,h,-1,7
5082,u,-1,3
5142,u,-1,3
8109,h,-1,7
8116,h,-1,7
5139,u,-1,3
8123,h,-1,7
8130,h,-1,7
5136,u,-1,3
8137,h,-1,7
8144,h,-1,7
5133,u,-1,3
8151,h,-1,7
8158,h,-1,7
5130,u,-1,3
8165,h,-1,7
8172,h,-1,7
5127,u,-1,3
8179,h,-1,7
8102,h,-1,7
8095,h,-1,7
5145,u,-1,3
8088,h,-1,7
8004,h,-1,7
5163,u,-1,3
8011,h,-1,7
8018,h,-1,7
5160,u,-1,3
8025,h,-1,7
8032,h,-1,7
5157,u,-1,3
8186,h,-1,7
8039,h,-1,7
5154,u,-1,3
8053,h,-1,7
8060,h,-1,7
5151,u,-1,3
8067,h,-1,7
8074,h,-1,7
5148,u,-1,3
8081,h,-1,7
8046,h,-1,7
8389,h,-1,7
5124,u,-1,3
8200,h,-1,7
8305,h,-1,7
8312,h,-1,7
5097,u,-1,3
8319,h,-1,7
8326,h,-1,7
5094,u,-1,3
8333,h,-1,7
8340,h,-1,7
5091,u,-1,3
8347,h,-1,7
8354,h,-1,7
5088,u,-1,3
8361,h,-1,7
8368,h,-1,7
5085,u,-1,3
8375,h,-1,7
8382,h,-1,7
5100,u,-1,3
8298,h,-1,7
8291,h,-1,7
5103,u,-1,3
5121,u,-1,3
8207,h,-1,7
8214,h,-1,7
5118,u,-1,3
8221,h,-1,7
8228,h,-1,7
5115,u,-1,3
8235,h,-1,7
8193,h,-1,7
8242,h,-1,7
8249,h,-1,7
8256,h,-1,7
5109,u,-1,3
8263,h,-1,7
8270,h,-1,7
5106,u,-1,3
8277,h,-1,7
8284,h,-1,7
5112,u,-1,3
7997,h,-1,7
8698,i,-1,3
8704,i,-1,3
4884,t,-1,9
9079,e,-1,9
9088,e,-1,9
9097,e,-1,9
9106,e,-1,9
9115,e,-1,9
9124,e,-1,9
9133,e,-1,9
9142,e,-1,9
4875,t,-1,9
9151,e,-1,9
9160,e,-1,9
9169,e,-1,9
9178,e,-1,9
9187,e,-1,9
9196,e,-1,9
9205,e,-1,9
9070,e,-1,9
9061,e,-1,9
9052,e,-1,9
9043,e,-1,9
8935,i,-1,3
8938,i,-1,3
8941,i,-1,3
8944,i,-1,3
4902,t,-1,9
8947,i,-1,3
8950,i,-1,3
8953,i,-1,3
9214,e,-1,9
8962,e,-1,9
8980,e,-1,9
8989,e,-1,9
8998,e,-1,9
4893,t,-1,9
9007,e,-1,9
9016,e,-1,9
9025,e,-1,9
9034,e,-1,9
8971,e,-1,9
8932,i,-1,3
4866,t,-1,9
9232,e,-1,9
9421,e,-1,9
9430,e,-1,9
4839,t,-1,9
9439,e,-1,9
9448,e,-1,9
9457,e,-1,9
9466,e,-1,9
9475,e,-1,9
9484,e,-1,9
9493,e,-1,9
9502,e,-1,9
4830,t,-1,9
9511,e,-1,9
9520,e,-1,9
9529,e,-1,9
9538,e,-1,9
9547,e,-1,9
9412,e,-1,9
9403,e,-1,9
9394,e,-1,9
9385,e,-1,9
9241,e,-1,9
9250,e,-1,9
9259,e,-1,9
9268,e,-1,9
9277,e,-1,9
9286,e,-1,9
4857,t,-1,9
9295,e,-1,9
9223,e,-1,9
9304,e,-1,9
9322,e,-1,9
9331,e,-1,9
9340,e,-1,9
9349,e,-1,9
9358,e,-1,9
4848,t,-1,9
9367,e,-1,9
9376,e,-1,9
9313,e,-1,9
8701,i,-1,3
8929,i,-1,3
8923,i,-1,3
8764,i,-1,3
8767,i,-1,3
8770,i,-1,3
8773,i,-1,3
8776,i,-1,3
4965,t,-1,9
8779,i,-1,3
8782,i,-1,3
8785,i,-1,3
8788,i,-1,3
8791,i,-1,3
8794,i,-1,3
8797,i,-1,3
8800,i,-1,3
4956,t,-1,9
8803,i,-1,3
8806,i,-1,3
8761,i,-1,3
8758,i,-1,3
8755,i,-1,3
4974,t,-1,9
4992,t,-1,9
8707,i,-1,3
8710,i,-1,3
8713,i,-1,3
8716,i,-1,3
8719,i,-1,3
8722,i,-1,3
8725,i,-1,3
8809,i,-1,3
8728,i,-1,3
8731,i,-1,3
8734,i,-1,3
8737,i,-1,3
8740,i,-1,3
8743,i,-1,3
8746,i,-1,3
8749,i,-1,3
8752,i,-1,3
4983,t,-1,9
8926,i,-1,3
8812,i,-1,3
8818,i,-1,3
8878,i,-1,3
8881,i,-1,3
8884,i,-1,3
8887,i,-1,3
8890,i,-1,3
8893,i,-1,3
8896,i,-1,3
4920,t,-1,9
8899,i,-1,3
8902,i,-1,3
8905,i,-1,3
8908,i,-1,3
8911,i,-1,3
8914,i,-1,3
8917,i,-1,3
8920,i,-1,3
4911,t,-1,9
8875,i,-1,3
4929,t,-1,9
8872,i,-1,3
8869,i,-1,3
8821,i,-1,3
8824,i,-1,3
4947,t,-1,9
8827,i,-1,3
8830,i,-1,3
8833,i,-1,3
8836,i,-1,3
8839,i,-1,3
8815,i,-1,3
8842,i,-1,3
8848,i,-1,3
4938,t,-1,9
8851,i,-1,3
8854,i,-1,3
8857,i,-1,3
8860,i,-1,3
8863,i,-1,3
8866,i,-1,3
8845,i,-1,3
5166,u,-1,3
7990,h,-1,7
7983,h,-1,7
6491,g,-1,9
6500,g,-1,9
6509,g,-1,9
5398,g,-1,10
6518,g,-1,9
6527,g,-1,9
6536,g,-1,9
6545,g,-1,9
6554,g,-1,9
6563,g,-1,9
6572,g,-1,9
6581,g,-1,9
6590,g,-1,9
5388,u,-1,3
6599,g,-1,9
6608,g,-1,9
5385,u,-1,3
6482,g,-1,9
6473,g,-1,9
6464,g,-1,9
6455,g,-1,9
6308,g,-1,10
6318,g,-1,10
6328,g,-1,10
6338,g,-1,10
6347,g,-1,9
5418,g,-1,10
6356,g,-1,9
6365,g,-1,9
6617,g,-1,9
6374,g,-1,9
6392,g,-1,9
6401,g,-1,9
6410,g,-1,9
6419,g,-1,9
6428,g,-1,9
5408,g,-1,10
6437,g,-1,9
6446,g,-1,9
6383,g,-1,9
6298,g,-1,10
6626,g,-1,9
6635,g,-1,9
5358,u,-1,3
6779,g,-1,9
6788,g,-1,9
5355,u,-1,3
6797,g,-1,9
6806,g,-1,9
5352,u,-1,3
6815,g,-1,9
6824,g,-1,9
5349,u,-1,3
6833,g,-1,9
6842,g,-1,9
5346,u,-1,3
6851,g,-1,9
6860,g,-1,9
5343,u,-1,3
6869,g,-1,9
6770,g,-1,9
6761,g,-1,9
5361,u,-1,3
6752,g,-1,9
6644,g,-1,9
5379,u,-1,3
6653,g,-1,9
6662,g,-1,9
5376,u,-1,3
6671,g,-1,9
6680,g,-1,9
5373,u,-1,3
5382,u,-1,3
6689,g,-1,9
5370,u,-1,3
6707,g,-1,9
6716,g,-1,9
5367,u,-1,3
6725,g,-1,9
6734,g,-1,9
5364,u,-1,3
6743,g,-1,9
6698,g,-1,9
6878,g,-1,9
6288,g,-1,10
6268,g,-1,10
5728,g,-1,10
5738,g,-1,10
5748,g,-1,10
5758,g,-1,10
5768,g,-1,10
5778,g,-1,10
5788,g,-1,10
5798,g,-1,10
5808,g,-1,10
5478,g,-1,10
5818,g,-1,10
5828,g,-1,10
5838,g,-1,10
5848,g,-1,10
5858,g,-1,10
5868,g,-1,10
5878,g,-1,10
5488,g,-1,10
5718,g,-1,10
5708,g,-1,10
5698,g,-1,10
5538,g,-1,10
5508,g,-1,10
5548,g,-1,10
5558,g,-1,10
5568,g,-1,10
5578,g,-1,10
5588,g,-1,10
5598,g,-1,10
5888,g,-1,10
5608,g,-1,10
5628,g,-1,10
5498,g,-1,10
5638,g,-1,10
5648,g,-1,10
5658,g,-1,10
5668,g,-1,10
5678,g,-1,10
5688,g,-1,10
5618,g,-1,10
6278,g,-1,10
5898,g,-1,10
5908,g,-1,10
6118,g,-1,10
6128,g,-1,10
6138,g,-1,10
6148,g,-1,10
6158,g,-1,10
6168,g,-1,10
5438,g,-1,10
6178,g,-1,10
6188,g,-1,10
6198,g,-1,10
6208,g,-1,10
6218,g,-1,10
6228,g,-1,10
6238,g,-1,10
6248,g,-1,10
6258,g,-1,10
5428,g,-1,10
6108,g,-1,10
6098,g,-1,10
6088,g,-1,10
5448,g,-1,10
5918,g,-1,10
5928,g,-1,10
5938,g,-1,10
5948,g,-1,10
5958,g,-1,10
5968,g,-1,10
5978,g,-1,10
5988,g,-1,10
5468,g,-1,10
5458,g,-1,10
6008,g,-1,10
6018,g,-1,10
6028,g,-1,10
6038,g,-1,10
6048,g,-1,10
6058,g,-1,10
6068,g,-1,10
6078,g,-1,10
5998,g,-1,10
5340,u,-1,3
6887,g,-1,9
6896,g,-1,9
7631,g,-1,11
7642,g,-1,11
5226,u,-1,3
7653,g,-1,11
7664,g,-1,11
5223,u,-1,3
7675,g,-1,11
7686,g,-1,11
5220,u,-1,3
7697,g,-1,11
7708,g,-1,11
5217,u,-1,3
7719,g,-1,11
7730,g,-1,11
5214,u,-1,3
7741,g,-1,11
7752,g,-1,11
5229,u,-1,3
7620,g,-1,11
7609,g,-1,11
5232,u,-1,3
5250,u,-1,3
7477,g,-1,11
7488,g,-1,11
5247,u,-1,3
7499,g,-1,11
7510,g,-1,11
5244,u,-1,3
7521,g,-1,11
5211,u,-1,3
7532,g,-1,11
7543,g,-1,11
7554,g,-1,11
5238,u,-1,3
7565,g,-1,11
7576,g,-1,11
5235,u,-1,3
7587,g,-1,11
7598,g,-1,11
5241,u,-1,3
7466,g,-1,11
7763,g,-1,11
5208,u,-1,3
7906,h,-1,7
5184,u,-1,3
7913,h,-1,7
7920,h,-1,7
5181,u,-1,3
7927,h,-1,7
7934,h,-1,7
5178,u,-1,3
7941,h,-1,7
7948,h,-1,7
5175,u,-1,3
7955,h,-1,7
7962,h,-1,7
5172,u,-1,3
7969,h,-1,7
7976,h,-1,7
5169,u,-1,3
7899,h,-1,7
5187,u,-1,3
7892,h,-1,7
7885,h,-1,7
7785,g,-1,11
7796,g,-1,11
5205,u,-1,3
7807,g,-1,11
7818,g,-1,11
5202,u,-1,3
7829,g,-1,11
7836,h,-1,7
7774,g,-1,11
5199,u,-1,3
7850,h,-1,7
5196,u,-1,3
7857,h,-1,7
7864,h,-1,7
5193,u,-1,3
7871,h,-1,7
7878,h,-1,7
5190,u,-1,3
7843,h,-1,7
7455,g,-1,11
5253,u,-1,3
7444,g,-1,11
7031,g,-1,9
7040,g,-1,9
5313,u,-1,3
7049,g,-1,9
7058,g,-1,9
5310,u,-1,3
7067,g,-1,9
7076,g,-1,9
5307,u,-1,3
7085,g,-1,9
7094,g,-1,9
5304,u,-1,3
7103,g,-1,9
7112,g,-1,9
5301,u,-1,3
7121,g,-1,9
7130,g,-1,9
5316,u,-1,3
7022,g,-1,9
7013,g,-1,9
5319,u,-1,3
5337,u,-1,3
6905,g,-1,9
6914,g,-1,9
5334,u,-1,3
6923,g,-1,9
6932,g,-1,9
5331,u,-1,3
6941,g,-1,9
5298,u,-1,3
6950,g,-1,9
6959,g,-1,9
6968,g,-1,9
5325,u,-1,3
6977,g,-1,9
6986,g,-1,9
5322,u,-1,3
6995,g,-1,9
7004,g,-1,9
5328,u,-1,3
7139,g,-1,9
7148,g,-1,9
5295,u,-1,3
7312,g,-1,11
5271,u,-1,3
7323,g,-1,11
7334,g,-1,11
5268,u,-1,3
7345,g,-1,11
7356,g,-1,11
5265,u,-1,3
7301,g,-1,11
7367,g,-1,11
5262,u,-1,3
7389,g,-1,11
7400,g,-1,11
5259,u,-1,3
7411,g,-1,11
7422,g,-1,11
5256,u,-1,3
7433,g,-1,11
7378,g,-1,11
9556,e,-1,9
5274,u,-1,3
7279,g,-1,11
7157,g,-1,9
7166,g,-1,9
5292,u,-1,3
7175,g,-1,9
7184,g,-1,9
5289,u,-1,3
7193,g,-1,9
7202,g,-1,9
7290,g,-1,11
5286,u,-1,3
7224,g,-1,11
5283,u,-1,3
7235,g,-1,11
7246,g,-1,11
5280,u,-1,3
7257,g,-1,11
7268,g,-1,11
5277,u,-1,3
7213,g,-1,11
13814,m,-1,8
9565,e,-1,9
4821,t,-1,9
12768,y,-1,8
12776,y,-1,8
12784,y,-1,8
12792,y,-1,8
12800,y,-1,8
4362,t,-1,9
12808,y,-1,8
12816,y,-1,8
12824,y,-1,8
12832,y,-1,8
12840,y,-1,8
12848,y,-1,8
12856,y,-1,8
12864,y,-1,8
4353,t,-1,9
12872,y,-1,8
12880,y,-1,8
12760,y,-1,8
12752,y,-1,8
12744,y,-1,8
4371,t,-1,9
4389,t,-1,9
12616,y,-1,8
12624,y,-1,8
12632,y,-1,8
12640,y,-1,8
12648,y,-1,8
12656,y,-1,8
12664,y,-1,8
12888,y,-1,8
12672,y,-1,8
12680,y,-1,8
12688,y,-1,8
12696,y,-1,8
12704,y,-1,8
12712,y,-1,8
12720,y,-1,8
12728,y,-1,8
12736,y,-1,8
4380,t,-1,9
12608,y,-1,8
12896,y,-1,8
12912,y,-1,8
13072,y,-1,8
13080,y,-1,8
13088,y,-1,8
13096,y,-1,8
13104,y,-1,8
13112,y,-1,8
13120,y,-1,8
4317,t,-1,9
13128,y,-1,8
13136,y,-1,8
13144,y,-1,8
13152,y,-1,8
13155,e,-1,3
13158,e,-1,3
13161,e,-1,3
13164,e,-1,3
4308,t,-1,9
13064,y,-1,8
4326,t,-1,9
13056,y,-1,8
13048,y,-1,8
12920,y,-1,8
12928,y,-1,8
4344,t,-1,9
12936,y,-1,8
12944,y,-1,8
12952,y,-1,8
12960,y,-1,8
12968,y,-1,8
12904,y,-1,8
12976,y,-1,8
12992,y,-1,8
4335,t,-1,9
13000,y,-1,8
13008,y,-1,8
13016,y,-1,8
13024,y,-1,8
13032,y,-1,8
13040,y,-1,8
12984,y,-1,8
13167,e,-1,3
12600,y,-1,8
12584,y,-1,8
12206,x,-1,6
4452,t,-1,9
12212,x,-1,6
12218,x,-1,6
12224,x,-1,6
12230,x,-1,6
12236,x,-1,6
12242,x,-1,6
12248,x,-1,6
12254,x,-1,6
4443,t,-1,9
12260,x,-1,6
12266,x,-1,6
12272,x,-1,6
12278,x,-1,6
12284,x,-1,6
12290,x,-1,6
12200,x,-1,6
12194,x,-1,6
12188,x,-1,6
12182,x,-1,6
12086,x,-1,6
12092,x,-1,6
12098,x,-1,6
12104,x,-1,6
12110,x,-1,6
4470,t,-1,9
12116,x,-1,6
12122,x,-1,6
12296,x,-1,6
12128,x,-1,6
12140,x,-1,6
12146,x,-1,6
12152,x,-1,6
12158,x,-1,6
4461,t,-1,9
12164,x,-1,6
12170,x,-1,6
12176,x,-1,6
12134,x,-1,6
12592,y,-1,8
12302,x,-1,6
12308,x,-1,6
12464,y,-1,8
12472,y,-1,8
12480,y,-1,8
4407,t,-1,9
12488,y,-1,8
12496,y,-1,8
12504,y,-1,8
12512,y,-1,8
12520,y,-1,8
12528,y,-1,8
12536,y,-1,8
12544,y,-1,8
4398,t,-1,9
12552,y,-1,8
12560,y,-1,8
12568,y,-1,8
12576,y,-1,8
12456,y,-1,8
12448,y,-1,8
12440,y,-1,8
12432,y,-1,8
12314,x,-1,6
12320,x,-1,6
12326,x,-1,6
12332,x,-1,6
12338,x,-1,6
12344,x,-1,6
12352,y,-1,8
4425,t,-1,9
4434,t,-1,9
12360,y,-1,8
12376,y,-1,8
12384,y,-1,8
12392,y,-1,8
12400,y,-1,8
12408,y,-1,8
12416,y,-1,8
4416,t,-1,9
12424,y,-1,8
12368,y,-1,8
12080,x,-1,6
13170,e,-1,3
13176,e,-1,3
13467,e,-1,3
13470,e,-1,3
13473,e,-1,3
13476,e,-1,3
4191,t,-1,9
13479,e,-1,3
13482,e,-1,3
13485,e,-1,3
13488,e,-1,3
13491,e,-1,3
13494,e,-1,3
13497,e,-1,3
13500,e,-1,3
4182,t,-1,9
13503,e,-1,3
13506,e,-1,3
13509,e,-1,3
13464,e,-1,3
13461,e,-1,3
13458,e,-1,3
13455,e,-1,3
13407,e,-1,3
13410,e,-1,3
13413,e,-1,3
13416,e,-1,3
13419,e,-1,3
13422,e,-1,3
13425,e,-1,3
13428,e,-1,3
13512,e,-1,3
4209,t,-1,9
13434,e,-1,3
13437,e,-1,3
13440,e,-1,3
13443,e,-1,3
13446,e,-1,3
13449,e,-1,3
13452,e,-1,3
4200,t,-1,9
13431,e,-1,3
4218,t,-1,9
13515,e,-1,3
13526,m,-1,8
13686,m,-1,8
13694,m,-1,8
13702,m,-1,8
13710,m,-1,8
13718,m,-1,8
13726,m,-1,8
4146,t,-1,9
13734,m,-1,8
13742,m,-1,8
13750,m,-1,8
13758,m,-1,8
13766,m,-1,8
13774,m,-1,8
13782,m,-1,8
13790,m,-1,8
4137,t,-1,9
13798,m,-1,8
13678,m,-1,8
13670,m,-1,8
4155,t,-1,9
13662,m,-1,8
13534,m,-1,8
4173,t,-1,9
13542,m,-1,8
13550,m,-1,8
13558,m,-1,8
13566,m,-1,8
13574,m,-1,8
13582,m,-1,8
13518,e,-1,3
13590,m,-1,8
4164,t,-1,9
13606,m,-1,8
13614,m,-1,8
13622,m,-1,8
13630,m,-1,8
13638,m,-1,8
13646,m,-1,8
13654,m,-1,8
13598,m,-1,8
13173,e,-1,3
13404,e,-1,3
13398,e,-1,3
4281,t,-1,9
13239,e,-1,3
13242,e,-1,3
13245,e,-1,3
13248,e,-1,3
13251,e,-1,3
13254,e,-1,3
13257,e,-1,3
13260,e,-1,3
4272,t,-1,9
13263,e,-1,3
13266,e,-1,3
13269,e,-1,3
13272,e,-1,3
13275,e,-1,3
13278,e,-1,3
13281,e,-1,3
13236,e,-1,3
13233,e,-1,3
13230,e,-1,3
13227,e,-1,3
13179,e,-1,3
13182,e,-1,3
13185,e,-1,3
13188,e,-1,3
4299,t,-1,9
13191,e,-1,3
13194,e,-1,3
13197,e,-1,3
13284,e,-1,3
13200,e,-1,3
13206,e,-1,3
13209,e,-1,3
13212,e,-1,3
4290,t,-1,9
13215,e,-1,3
13218,e,-1,3
13221,e,-1,3
13224,e,-1,3
13203,e,-1,3
13401,e,-1,3
4263,t,-1,9
13290,e,-1,3
13353,e,-1,3
13356,e,-1,3
4236,t,-1,9
13359,e,-1,3
13362,e,-1,3
13365,e,-1,3
13368,e,-1,3
13371,e,-1,3
13374,e,-1,3
13377,e,-1,3
13380,e,-1,3
4227,t,-1,9
13383,e,-1,3
13386,e,-1,3
13389,e,-1,3
13392,e,-1,3
13395,e,-1,3
13350,e,-1,3
13347,e,-1,3
13344,e,-1,3
13341,e,-1,3
13293,e,-1,3
13296,e,-1,3
13299,e,-1,3
13302,e,-1,3
13305,e,-1,3
13308,e,-1,3
4254,t,-1,9
13311,e,-1,3
13287,e,-1,3
13314,e,-1,3
13320,e,-1,3
13323,e,-1,3
13326,e,-1,3
13329,e,-1,3
13332,e,-1,3
4245,t,-1,9
13335,e,-1,3
13338,e,-1,3
13317,e,-1,3
12074,x,-1,6
12068,x,-1,6
4479,t,-1,9
10339,k,-1,7
10346,k,-1,7
10353,k,-1,7
10360,k,-1,7
10367,k,-1,7
10374,k,-1,7
10381,k,-1,7
10388,k,-1,7
4704,t,-1,9
10395,k,-1,7
10402,k,-1,7
10409,k,-1,7
10416,k,-1,7
10423,k,-1,7
10430,k,-1,7
10437,k,-1,7
10444,k,-1,7
4713,t,-1,9
10332,k,-1,7
10325,k,-1,7
10318,k,-1,7
10206,k,-1,7
10213,k,-1,7
10220,k,-1,7
4731,t,-1,9
10227,k,-1,7
10234,k,-1,7
10241,k,-1,7
10248,k,-1,7
4695,t,-1,9
10255,k,-1,7
10269,k,-1,7
10276,k,-1,7
4722,t,-1,9
10283,k,-1,7
10290,k,-1,7
10297,k,-1,7
10304,k,-1,7
10311,k,-1,7
10262,k,-1,7
10199,k,-1,7
10451,k,-1,7
10465,k,-1,7
10612,k,-1,7
4668,t,-1,9
10619,k,-1,7
10626,k,-1,7
10633,k,-1,7
10640,k,-1,7
10647,k,-1,7
10654,k,-1,7
10661,k,-1,7
10668,k,-1,7
4659,t,-1,9
10675,k,-1,7
10682,k,-1,7
10689,k,-1,7
10696,k,-1,7
10707,e,-1,11
10718,e,-1,11
10605,k,-1,7
10598,k,-1,7
10591,k,-1,7
10584,k,-1,7
10472,k,-1,7
10479,k,-1,7
10486,k,-1,7
10493,k,-1,7
10500,k,-1,7
4686,t,-1,9
10507,k,-1,7
10514,k,-1,7
10458,k,-1,7
10521,k,-1,7
10535,k,-1,7
10542,k,-1,7
10549,k,-1,7
10556,k,-1,7
4677,t,-1,9
10563,k,-1,7
10570,k,-1,7
10577,k,-1,7
10528,k,-1,7
10729,e,-1,11
10192,k,-1,7
10178,k,-1,7
9763,e,-1,9
9772,e,-1,9
9781,e,-1,9
9790,e,-1,9
4794,t,-1,9
9799,e,-1,9
9808,e,-1,9
9817,e,-1,9
9826,e,-1,9
9835,e,-1,9
9844,e,-1,9
9853,e,-1,9
9862,e,-1,9
4785,t,-1,9
9871,e,-1,9
9880,e,-1,9
9889,e,-1,9
9754,e,-1,9
9745,e,-1,9
9736,e,-1,9
9727,e,-1,9
9583,e,-1,9
9592,e,-1,9
9601,e,-1,9
9610,e,-1,9
9619,e,-1,9
9628,e,-1,9
9637,e,-1,9
9646,e,-1,9
9898,e,-1,9
4812,t,-1,9
9664,e,-1,9
9673,e,-1,9
9682,e,-1,9
9691,e,-1,9
9700,e,-1,9
9709,e,-1,9
9718,e,-1,9
4803,t,-1,9
9655,e,-1,9
10185,k,-1,7
9907,e,-1,9
9925,e,-1,9
10073,k,-1,7
10080,k,-1,7
10087,k,-1,7
10094,k,-1,7
10101,k,-1,7
10108,k,-1,7
4749,t,-1,9
10115,k,-1,7
10122,k,-1,7
10129,k,-1,7
10136,k,-1,7
10143,k,-1,7
10150,k,-1,7
10157,k,-1,7
10164,k,-1,7
4740,t,-1,9
10171,k,-1,7
10066,k,-1,7
10059,k,-1,7
4758,t,-1,9
10052,k,-1,7
9934,e,-1,9
4776,t,-1,9
9943,e,-1,9
9952,e,-1,9
9961,e,-1,9
9968,k,-1,7
9975,k,-1,7
9982,k,-1,7
9916,e,-1,9
9989,k,-1,7
4767,t,-1,9
10003,k,-1,7
10010,k,-1,7
10017,k,-1,7
10024,k,-1,7
10031,k,-1,7
10038,k,-1,7
10045,k,-1,7
9996,k,-1,7
10740,e,-1,11
4650,t,-1,9
10751,e,-1,11
11744,x,-1,6
11750,x,-1,6
11756,x,-1,6
11762,x,-1,6
11768,x,-1,6
11774,x,-1,6
4533,t,-1,9
11780,x,-1,6
11786,x,-1,6
11792,x,-1,6
11798,x,-1,6
11804,x,-1,6
11810,x,-1,6
11816,x,-1,6
11822,x,-1,6
4524,t,-1,9
11828,x,-1,6
11738,x,-1,6
11732,x,-1,6
4542,t,-1,9
11726,x,-1,6
11620,e,-1,11
4560,t,-1,9
11631,e,-1,11
11642,e,-1,11
11648,x,-1,6
11654,x,-1,6
11660,x,-1,6
11666,x,-1,6
11834,x,-1,6
11672,x,-1,6
4551,t,-1,9
11684,x,-1,6
11690,x,-1,6
11696,x,-1,6
11702,x,-1,6
11708,x,-1,6
11714,x,-1,6
11720,x,-1,6
11678,x,-1,6
11609,e,-1,11
11840,x,-1,6
11852,x,-1,6
11972,x,-1,6
11978,x,-1,6
11984,x,-1,6
11990,x,-1,6
11996,x,-1,6
12002,x,-1,6
12008,x,-1,6
12014,x,-1,6
4488,t,-1,9
12020,x,-1,6
12026,x,-1,6
12032,x,-1,6
12038,x,-1,6
12044,x,-1,6
12050,x,-1,6
12056,x,-1,6
12062,x,-1,6
4497,t,-1,9
11966,x,-1,6
11960,x,-1,6
11954,x,-1,6
11858,x,-1,6
11864,x,-1,6
11870,x,-1,6
4515,t,-1,9
11876,x,-1,6
11882,x,-1,6
11888,x,-1,6
11894,x,-1,6
11846,x,-1,6
11900,x,-1,6
11912,x,-1,6
11918,x,-1,6
4506,t,-1,9
11924,x,-1,6
11930,x,-1,6
11936,x,-1,6
11942,x,-1,6
11948,x,-1,6
11906,x,-1,6
11598,e,-1,11
11587,e,-1,11
11576,e,-1,11
10982,e,-1,11
10993,e,-1,11
11004,e,-1,11
4623,t,-1,9
11015,e,-1,11
11026,e,-1,11
11037,e,-1,11
11048,e,-1,11
11059,e,-1,11
11070,e,-1,11
11081,e,-1,11
11092,e,-1,11
4614,t,-1,9
11103,e,-1,11
11114,e,-1,11
11125,e,-1,11
11136,e,-1,11
10971,e,-1,11
10960,e,-1,11
10949,e,-1,11
10938,e,-1,11
10762,e,-1,11
10773,e,-1,11
10784,e,-1,11
10795,e,-1,11
10806,e,-1,11
10817,e,-1,11
10828,e,-1,11
4641,t,-1,9
11147,e,-1,11
10839,e,-1,11
10861,e,-1,11
10872,e,-1,11
10883,e,-1,11
10894,e,-1,11
10905,e,-1,11
10916,e,-1,11
4632,t,-1,9
10927,e,-1,11
10850,e,-1,11
11158,e,-1,11
11169,e,-1,11
11180,e,-1,11
11400,e,-1,11
11411,e,-1,11
11422,e,-1,11
11433,e,-1,11
11444,e,-1,11
4578,t,-1,9
11455,e,-1,11
11466,e,-1,11
11389,e,-1,11
11477,e,-1,11
11499,e,-1,11
11510,e,-1,11
11521,e,-1,11
11532,e,-1,11
4569,t,-1,9
11543,e,-1,11
11554,e,-1,11
11565,e,-1,11
11488,e,-1,11
9574,e,-1,9
11378,e,-1,11
4587,t,-1,9
4605,t,-1,9
11191,e,-1,11
11202,e,-1,11
11213,e,-1,11
11224,e,-1,11
11235,e,-1,11
11246,e,-1,11
11257,e,-1,11
11367,e,-1,11
11268,e,-1,11
11279,e,-1,11
11290,e,-1,11
11301,e,-1,11
11312,e,-1,11
11323,e,-1,11
11334,e,-1,11
11345,e,-1,11
11356,e,-1,11
4596,t,-1,9
21444,g,-1,6
21450,g,-1,6
2754,y,-1,12
34483,g,-1,8
920,s,-1,7
34491,g,-1,8
34499,g,-1,8
34507,g,-1,8
34515,g,-1,8
34523,g,-1,8
34531,g,-1,8
913,s,-1,7
34539,g,-1,8
34547,g,-1,8
34555,g,-1,8
34563,g,-1,8
34571,g,-1,8
34579,g,-1,8
906,s,-1,7
34587,g,-1,8
34475,g,-1,8
34467,g,-1,8
34459,g,-1,8
34451,g,-1,8
34331,g,-1,8
34339,g,-1,8
941,s,-1,7
34347,g,-1,8
34355,g,-1,8
34363,g,-1,8
34371,g,-1,8
34379,g,-1,8
34595,g,-1,8
34387,g,-1,8
34395,g,-1,8
34403,g,-1,8
34411,g,-1,8
34419,g,-1,8
34427,g,-1,8
34435,g,-1,8
927,s,-1,7
34443,g,-1,8
