,Prediction,NextId,Position
32000,a,40257,1
4534,u,5582,1
32003,a,40260,1
32006,a,40266,1
4525,u,5564,1
32009,a,40269,1
32012,a,40272,1
32015,a,40275,1
31952,u,40203,1
31943,u,40194,1
4597,u,5645,1
31934,u,40185,1
31754,u,39951,1
31763,u,39960,1
4669,u,5735,1
31772,u,39996,1
31781,u,40005,1
4660,u,5726,1
31790,u,40023,1
31799,u,40032,1
31808,u,40041,1
4651,u,5717,1
31817,u,40050,1
31826,u,40059,1
4642,u,5699,1
4516,u,5546,1
31835,u,40077,1
4633,u,5690,1
31853,u,40095,1
31862,u,40104,1
31871,u,40113,1
4624,u,5681,1
31880,u,40131,1
31889,u,40140,1
4615,u,5663,1
31898,u,40149,1
31907,u,40158,1
4606,u,5654,1
31916,u,40167,1
31925,u,40176,1
31844,u,40086,1
5296,e,6473,1
32018,a,40278,1
4507,u,5537,1
4417,u,5429,1
32093,a,40386,1
32096,a,40389,1
32099,a,40398,1
4408,u,5420,1
32102,a,40401,1
32105,a,40404,1
4399,u,5411,1
32108,a,40407,1
32111,a,40410,1
4390,u,5402,1
32114,a,40413,1
32117,a,40419,1
32120,a,40422,1
4381,u,5393,1
32123,a,40425,1
32126,a,40428,1
4372,u,5384,1
32129,a,40434,1
32132,a,40437,1
4363,u,5375,1
32135,a,40440,1
32138,a,40446,1
32141,a,40449,1
4354,u,5366,1
32144,a,40452,1
32147,a,40455,1
32090,a,40380,1
32087,a,40377,1
4426,u,5447,1
32084,a,40374,1
32024,a,40290,1
32027,a,40299,1
4498,u,5528,1
32030,a,40305,1
32033,a,40308,1
32036,a,40314,1
4489,u,5519,1
32039,a,40317,1
32042,a,40320,1
4480,u,5510,1
32045,a,40326,1
32048,a,40329,1
4471,u,5501,1
32021,a,40281,1
32051,a,40332,1
32057,a,40341,1
4462,u,5492,1
32060,a,40344,1
32063,a,40347,1
4453,u,5483,1
32066,a,40353,1
32069,a,40356,1
4444,u,5474,1
32072,a,40359,1
32075,a,40362,1
32078,a,40365,1
4435,u,5465,1
32081,a,40368,1
32054,a,40338,1
5299,e,6476,1
5302,e,6479,1
30548,o,38454,1
28235,a,35413,1
28244,a,35422,1
6209,p,7602,1
28253,a,35431,1
28262,a,35449,1
28271,a,35467,1
6199,p,7592,1
28280,a,35476,1
28289,a,35485,1
28298,a,35494,1
6189,p,7582,1
28307,a,35503,1
28316,a,35521,1
6179,p,7572,1
28325,a,35530,1
28334,a,35539,1
28343,a,35548,1
6169,p,7562,1
28352,a,35557,1
28361,a,35566,1
28370,a,35575,1
6159,p,7552,1
28379,a,35584,1
28388,a,35593,1
6149,p,7542,1
28397,a,35602,1
28406,a,35611,1
6219,p,7632,1
28415,a,35620,1
28226,a,35395,1
28208,a,35359,1
6299,p,7762,1
27986,o,35080,1
27998,o,35104,1
28010,o,35116,1
6289,p,7742,1
28022,o,35140,1
28034,o,35152,1
28046,o,35164,1
6279,p,7732,1
28058,o,35176,1
28070,o,35188,1
6269,p,7712,1
28082,o,35200,1
28094,o,35212,1
28106,o,35224,1
6259,p,7702,1
28118,o,35236,1
28130,o,35248,1
28142,o,35260,1
6249,p,7692,1
28154,o,35284,1
28166,o,35308,1
6239,p,7672,1
28178,o,35320,1
28190,a,35332,1
28199,a,35350,1
6229,p,7652,1
28217,a,35377,1
6139,p,7532,1
28424,a,35638,1
28433,a,35665,1
28649,a,35980,1
28658,a,35989,1
6039,p,7412,1
28667,a,35998,1
28676,a,36025,1
6029,p,7392,1
28685,a,36079,1
28694,a,36088,1
28703,a,36106,1
6019,p,7382,1
28712,a,36115,1
28721,a,36124,1
28730,a,36133,1
6009,p,7372,1
28739,a,36142,1
28748,a,36160,1
5999,p,7362,1
28757,a,36169,1
28766,a,36178,1
28775,a,36187,1
5989,p,7352,1
28784,a,36196,1
28793,a,36205,1
28802,a,36214,1
5979,p,7342,1
28811,a,36223,1
28820,a,36232,1
28640,a,35971,1
6049,p,7422,1
28631,a,35944,1
28622,a,35935,1
28442,a,35674,1
6129,p,7522,1
28451,a,35692,1
28460,a,35701,1
6119,p,7512,1
28469,a,35719,1
28478,a,35728,1
28487,a,35746,1
6109,p,7502,1
28496,a,35764,1
28505,a,35773,1
28514,a,35782,1
6099,p,7482,1
27974,o,35068,1
28523,a,35791,1
6089,p,7472,1
28541,a,35827,1
28550,a,35854,1
28559,a,35872,1
6079,p,7462,1
28568,a,35881,1
28577,a,35890,1
28586,a,35899,1
6069,p,7452,1
28595,a,35908,1
28604,a,35917,1
6059,p,7432,1
28613,a,35926,1
28532,a,35809,1
27962,o,35056,1
6309,p,7782,1
27950,o,35044,1
6555,n,8127,1
27224,n,34168,1
27233,n,34186,1
6546,n,8109,1
27242,n,34195,1
27251,n,34204,1
6537,n,8082,1
27260,n,34213,1
27269,n,34222,1
27278,n,34231,1
6528,n,8064,1
27287,n,34240,1
27296,n,34258,1
6519,n,8055,1
27305,n,34267,1
27314,o,34288,1
6510,n,8046,1
27326,o,34300,1
27338,o,34312,1
27350,o,34336,1
6501,n,8037,1
27362,o,34348,1
27374,o,34360,1
6492,n,8028,1
27386,o,34372,1
27398,o,34396,1
6483,n,8019,1
27215,n,34159,1
27206,n,34150,1
27197,n,34141,1
6564,n,8136,1
27017,n,33907,1
27026,n,33916,1
6636,n,8226,1
27035,n,33925,1
27044,n,33934,1
6627,n,8217,1
27053,n,33952,1
27062,n,33961,1
6618,n,8208,1
27071,n,33970,1
27080,n,33997,1
27089,n,34006,1
6609,n,8199,1
27410,o,34408,1
27098,n,34033,1
6600,n,8181,1
27116,n,34051,1
27125,n,34060,1
6591,n,8172,1
27134,n,34069,1
27143,n,34078,1
27152,n,34087,1
6582,n,8163,1
27161,n,34096,1
27170,n,34105,1
6573,n,8154,1
27179,n,34123,1
27188,n,34132,1
27107,n,34042,1
5969,p,7322,1
27422,o,34420,1
6474,n,8010,1
6384,n,7893,1
27722,o,34768,1
27734,o,34792,1
6375,n,7884,1
27746,o,34804,1
27758,o,34816,1
27770,o,34828,1
6366,n,7875,1
27782,o,34840,1
27794,o,34852,1
6357,n,7866,1
27806,o,34864,1
27818,o,34876,1
6348,n,7821,1
27830,o,34888,1
27842,o,34900,1
27854,o,34924,1
6339,n,7812,1
27866,o,34936,1
27878,o,34948,1
6329,p,7802,1
27890,o,34960,1
27902,o,34972,1
27914,o,34984,1
6319,p,7792,1
27926,o,34996,1
27938,o,35008,1
27710,o,34744,1
27698,o,34732,1
6393,n,7902,1
27686,o,34720,1
27446,o,34444,1
27458,o,34456,1
6465,n,8001,1
27470,o,34468,1
27482,o,34504,1
6456,n,7983,1
27494,o,34516,1
27506,o,34528,1
27518,o,34540,1
6447,n,7974,1
27530,o,34552,1
27542,o,34564,1
6438,n,7965,1
27434,o,34432,1
27554,o,34576,1
6429,n,7956,1
27578,o,34600,1
27590,o,34612,1
27602,o,34636,1
6420,n,7947,1
27614,o,34648,1
27626,o,34660,1
6411,n,7938,1
27638,o,34672,1
27650,o,34684,1
6402,n,7920,1
27662,o,34696,1
27674,o,34708,1
27566,o,34588,1
22561,e,28341,1
28829,a,36241,1
28847,a,36277,1
29984,o,37746,1
5529,p,6752,1
29996,o,37758,1
30008,o,37770,1
5519,p,6742,1
30020,o,37782,1
30032,o,37794,1
30044,o,37806,1
5509,p,6732,1
30056,o,37818,1
30068,o,37830,1
30080,o,37842,1
5499,p,6722,1
30092,o,37854,1
30104,o,37890,1
5489,p,6712,1
30116,o,37902,1
30128,o,37914,1
30140,o,37926,1
5479,p,6702,1
30152,o,37950,1
30164,o,37962,1
30176,o,37974,1
5469,p,6692,1
30188,o,37998,1
30200,o,38022,1
5459,p,6682,1
29972,o,37734,1
30212,o,38058,1
29960,o,37722,1
29948,o,37710,1
29742,r,37464,1
29752,r,37474,1
5609,p,6852,1
29762,r,37484,1
29772,r,37494,1
29782,r,37504,1
5599,p,6842,1
29792,r,37514,1
29802,r,37524,1
29812,r,37534,1
5589,p,6832,1
29822,r,37544,1
29832,r,37554,1
5579,p,6822,1
29842,r,37584,1
29852,r,37594,1
29862,r,37614,1
5569,p,6812,1
29872,r,37634,1
29882,r,37644,1
29892,r,37654,1
5559,p,6802,1
29902,r,37664,1
29912,o,37674,1
5549,p,6782,1
29924,o,37686,1
29936,o,37698,1
5539,p,6772,1
30224,o,38070,1
30236,o,38094,1
5449,p,6662,1
5365,e,6545,1
5362,e,6542,1
5359,e,6539,1
30476,o,38382,1
5356,e,6536,1
5353,e,6533,1
5350,e,6530,1
30488,o,38394,1
5347,e,6527,1
5344,e,6524,1
5341,e,6521,1
30500,o,38406,1
5338,e,6518,1
5335,e,6515,1
5332,e,6512,1
30512,o,38418,1
5329,e,6509,1
5326,e,6506,1
5323,e,6503,1
30524,o,38430,1
5320,e,6500,1
5317,e,6497,1
5314,e,6491,1
30536,o,38442,1
5311,e,6488,1
5308,e,6485,1
5305,e,6482,1
30464,o,38370,1
5368,e,6548,1
5371,e,6551,1
5374,e,6554,1
30248,o,38118,1
30260,o,38130,1
30272,o,38142,1
5439,p,6652,1
30284,o,38154,1
30296,o,38166,1
5429,p,6622,1
30308,o,38190,1
30320,o,38214,1
30332,o,38226,1
5419,p,6612,1
30344,o,38250,1
30356,o,38262,1
5619,p,6862,1
30368,o,38274,1
30380,o,38286,1
30392,o,38298,1
5399,p,6582,1
30404,o,38310,1
30416,o,38322,1
30428,o,38334,1
5389,p,6572,1
5386,e,6569,1
30440,o,38346,1
5383,e,6563,1
5380,e,6560,1
5377,e,6557,1
30452,o,38358,1
5409,p,6592,1
29732,r,37454,1
29722,r,37444,1
29712,r,37434,1
29063,a,36556,1
5869,p,7182,1
29072,r,36574,1
29082,r,36584,1
29092,r,36604,1
5859,p,7172,1
29102,r,36624,1
29112,r,36634,1
5849,p,7162,1
29122,r,36644,1
29132,r,36664,1
29142,r,36674,1
5839,p,7152,1
29152,r,36694,1
29162,r,36734,1
29172,r,36744,1
5829,p,7142,1
29182,r,36764,1
29192,r,36774,1
5819,p,7132,1
29202,r,36794,1
29212,r,36814,1
29222,r,36834,1
5809,p,7092,1
29232,r,36854,1
29242,r,36864,1
29252,r,36874,1
29054,a,36547,1
29045,a,36538,1
5879,p,7192,1
29036,a,36529,1
5959,p,7312,1
28856,a,36286,1
28865,a,36295,1
28874,a,36304,1
5949,p,7302,1
28883,a,36331,1
28892,a,36340,1
5939,p,7282,1
28901,a,36349,1
28910,a,36358,1
28919,a,36376,1
5929,p,7252,1
28928,a,36385,1
5799,p,7082,1
28937,a,36394,1
5919,p,7242,1
28955,a,36412,1
28964,a,36430,1
5909,p,7222,1
28973,a,36457,1
28982,a,36466,1
28991,a,36484,1
5899,p,7212,1
29000,a,36493,1
29009,a,36502,1
29018,a,36511,1
5889,p,7202,1
29027,a,36520,1
28946,a,36403,1
28838,a,36268,1
29262,r,36894,1
5789,p,7052,1
5699,p,6962,1
29522,r,37194,1
29532,r,37204,1
29542,r,37214,1
5689,p,6942,1
29552,r,37224,1
29562,r,37244,1
29572,r,37264,1
5679,p,6932,1
29582,r,37274,1
29592,r,37284,1
5669,p,6922,1
29602,r,37294,1
29612,r,37304,1
29622,r,37324,1
5659,p,6912,1
29632,r,37334,1
29642,r,37364,1
29652,r,37374,1
5649,p,6892,1
29662,r,37384,1
29672,r,37394,1
5639,p,6882,1
29682,r,37404,1
29692,r,37414,1
29702,r,37424,1
5629,p,6872,1
29512,r,37184,1
29502,r,37154,1
5709,p,6972,1
29492,r,37134,1
29282,r,36914,1
29292,r,36924,1
29302,r,36934,1
5779,p,7042,1
29312,r,36944,1
29322,r,36954,1
29332,r,36964,1
5769,p,7032,1
29342,r,36974,1
29352,r,36984,1
5759,p,7022,1
29362,r,36994,1
29372,r,37004,1
29272,r,36904,1
29382,r,37014,1
29392,r,37024,1
29402,r,37034,1
29412,r,37044,1
5739,p,7002,1
29422,r,37054,1
29432,r,37064,1
5729,p,6992,1
29442,r,37084,1
29452,r,37094,1
29462,r,37104,1
5719,p,6982,1
29472,r,37114,1
29482,r,37124,1
5749,p,7012,1
32813,u,41266,1
9269,n,11635,1
22543,e,28314,1
12857,e,16060,1
16990,u,21219,1
16996,u,21225,1
12849,e,16052,1
17002,u,21231,1
17008,u,21237,1
12841,e,16044,1
17014,u,21243,1
17020,u,21249,1
12833,e,16028,1
17026,u,21255,1
17032,u,21261,1
12825,e,16020,1
17038,u,21273,1
17044,u,21279,1
12817,e,16012,1
17050,u,21291,1
17056,u,21297,1
12809,e,16004,1
17062,u,21303,1
17068,u,21309,1
12801,e,15996,1
17074,u,21315,1
17080,u,21333,1
12793,e,15988,1
17086,u,21345,1
17092,u,21351,1
16984,u,21207,1
12785,e,15980,1
16978,u,21201,1
16972,u,21195,1
16864,u,21075,1
12937,e,16148,1
16870,u,21081,1
16876,u,21087,1
12929,e,16140,1
16882,u,21093,1
16888,u,21099,1
12921,e,16132,1
16894,u,21105,1
16900,u,21111,1
12913,e,16116,1
16906,u,21117,1
16912,u,21123,1
12905,e,16108,1
16918,u,21129,1
16924,u,21135,1
12897,e,16100,1
16930,u,21141,1
16936,u,21147,1
12889,e,16092,1
16942,u,21153,1
16948,u,21159,1
12881,e,16084,1
16954,u,21171,1
16960,u,21177,1
12873,e,16076,1
16966,u,21183,1
12865,e,16068,1
17098,u,21357,1
17104,u,21363,1
12777,e,15972,1
12689,e,15868,1
17242,u,21537,1
17248,u,21543,1
12681,e,15860,1
17254,u,21549,1
17260,u,21555,1
12673,e,15852,1
17266,u,21561,1
17272,u,21567,1
12665,e,15828,1
17278,u,21573,1
17284,u,21579,1
12657,e,15820,1
17290,u,21585,1
17296,u,21591,1
12649,e,15804,1
17302,u,21597,1
17308,u,21603,1
12641,e,15796,1
17314,u,21609,1
17320,u,21615,1
12633,e,15788,1
17326,u,21621,1
17332,u,21627,1
12625,e,15780,1
17338,u,21645,1
17344,u,21651,1
17236,u,21531,1
17230,u,21519,1
12697,e,15884,1
17224,u,21513,1
17110,u,21375,1
17116,u,21381,1
12769,e,15964,1
17122,u,21393,1
17128,u,21399,1
12761,e,15956,1
17134,u,21405,1
17140,u,21411,1
12753,e,15940,1
17146,u,21417,1
17152,u,21423,1
12745,e,15932,1
17158,u,21429,1
16858,u,21069,1
17164,u,21435,1
17170,u,21441,1
17176,u,21447,1
12729,e,15916,1
17182,u,21453,1
17188,u,21459,1
12721,e,15908,1
17194,u,21477,1
17200,u,21483,1
12713,e,15900,1
17206,u,21495,1
17212,u,21501,1
12705,e,15892,1
17218,u,21507,1
12737,e,15924,1
12617,e,15772,1
12945,e,16156,1
16846,u,21057,1
13186,a,16518,1
13183,a,16515,1
13180,a,16509,1
16684,u,20868,1
13177,a,16506,1
13174,a,16503,1
13171,a,16500,1
16687,u,20871,1
13168,a,16497,1
13165,a,16494,1
13162,a,16491,1
16690,u,20874,1
13159,a,16488,1
13156,a,16479,1
13153,a,16476,1
16693,u,20877,1
16696,u,20880,1
13145,e,16460,1
16699,u,20883,1
16702,u,20886,1
13137,e,16452,1
16705,u,20889,1
16708,u,20892,1
13129,e,16420,1
16711,u,20895,1
16714,u,20898,1
13121,e,16412,1
16681,u,20862,1
16717,u,20901,1
13189,a,16521,1
13195,a,16530,1
13255,a,16602,1
13252,a,16599,1
16660,u,20838,1
13249,a,16593,1
13246,a,16590,1
13243,a,16587,1
16663,u,20841,1
13240,a,16584,1
13237,a,16581,1
13234,a,16578,1
16666,u,20844,1
13231,a,16575,1
13228,a,16572,1
13225,a,16569,1
16669,u,20847,1
13222,a,16566,1
13219,a,16557,1
13216,a,16551,1
16672,u,20850,1
13213,a,16548,1
13210,a,16545,1
13207,a,16542,1
16675,u,20853,1
13204,a,16539,1
13201,a,16536,1
13198,a,16533,1
16678,u,20859,1
13192,a,16524,1
16720,u,20904,1
13113,e,16404,1
16723,u,20907,1
16789,u,20985,1
16792,u,20988,1
13017,e,16244,1
16795,u,20991,1
16798,u,20997,1
13009,e,16236,1
16801,u,21000,1
16804,u,21003,1
13001,e,16228,1
16807,u,21006,1
16810,u,21012,1
12993,e,16212,1
16813,u,21015,1
16816,u,21018,1
12985,e,16204,1
16819,u,21021,1
16822,u,21027,1
12977,e,16188,1
16825,u,21036,1
16828,u,21039,1
12969,e,16180,1
16831,u,21042,1
16834,u,21045,1
12961,e,16172,1
16837,u,21048,1
16840,u,21051,1
12953,e,16164,1
13025,e,16252,1
16786,u,20979,1
16783,u,20976,1
13033,e,16268,1
16726,u,20910,1
13105,e,16396,1
16729,u,20913,1
16732,u,20916,1
13097,e,16388,1
16735,u,20919,1
16738,u,20922,1
13089,e,16380,1
16741,u,20928,1
16744,u,20931,1
13081,e,16372,1
16747,u,20934,1
16750,u,20937,1
16852,u,21063,1
13073,e,16340,1
16756,u,20943,1
13065,e,16332,1
16759,u,20946,1
16762,u,20952,1
13057,e,16316,1
16765,u,20955,1
16768,u,20958,1
13049,e,16308,1
16771,u,20961,1
16774,u,20964,1
13041,e,16300,1
16777,u,20970,1
16780,u,20973,1
16753,u,20940,1
17350,u,21657,1
17356,u,21663,1
12609,e,15764,1
12195,o,15252,1
18080,y,22521,1
12189,o,15246,1
18088,y,22537,1
12183,o,15240,1
18096,y,22545,1
18104,y,22553,1
12177,o,15234,1
18112,y,22561,1
12171,o,15228,1
18120,y,22569,1
12165,o,15216,1
18128,y,22577,1
18136,y,22585,1
12159,o,15210,1
18144,y,22601,1
12153,o,15204,1
18152,y,22609,1
12147,o,15186,1
18160,y,22617,1
18168,y,22625,1
12141,o,15180,1
18176,y,22649,1
12135,o,15174,1
18184,y,22657,1
12129,o,15168,1
18192,y,22673,1
18072,y,22513,1
18200,y,22681,1
18064,y,22505,1
18056,y,22481,1
12273,o,15336,1
17936,y,22305,1
17944,y,22337,1
12267,o,15330,1
17952,y,22345,1
12261,o,15324,1
17960,y,22353,1
12255,o,15318,1
17968,y,22361,1
17976,y,22369,1
12249,o,15312,1
17984,y,22393,1
12243,o,15306,1
17992,y,22401,1
12237,o,15294,1
18000,y,22409,1
18008,y,22417,1
12231,o,15288,1
18016,y,22433,1
12225,o,15282,1
18024,y,22441,1
12219,o,15276,1
18032,y,22457,1
18040,y,22465,1
12213,o,15270,1
18048,y,22473,1
12207,o,15264,1
12201,o,15258,1
12123,o,15162,1
18208,y,22689,1
12117,o,15156,1
12033,o,15054,1
18356,e,22887,1
12027,o,15048,1
18361,e,22892,1
12021,o,15042,1
18366,e,22902,1
18371,e,22907,1
12015,o,15036,1
18376,e,22912,1
12009,o,15030,1
18381,e,22917,1
12003,o,15024,1
18386,e,22922,1
18391,e,22927,1
11997,o,15018,1
18396,e,22932,1
11991,o,15012,1
18401,e,22937,1
11985,o,15006,1
18406,e,22947,1
18411,e,22952,1
11979,o,15000,1
18416,e,22957,1
11973,o,14994,1
18421,e,22962,1
11967,o,14988,1
18426,e,22967,1
18351,e,22882,1
18346,e,22877,1
12039,o,15060,1
18341,e,22867,1
18216,y,22697,1
12111,o,15150,1
18224,y,22713,1
18232,y,22721,1
12105,o,15144,1
18240,y,22729,1
12099,o,15138,1
18248,y,22745,1
12093,o,15120,1
18256,y,22761,1
18264,y,22769,1
12087,o,15114,1
18272,y,22777,1
17928,y,22297,1
12081,o,15108,1
12075,o,15102,1
18288,y,22793,1
18296,y,22801,1
12069,o,15090,1
18304,y,22809,1
12063,o,15084,1
18312,y,22817,1
12057,o,15078,1
18320,y,22833,1
18328,y,22841,1
12051,o,15072,1
18336,e,22862,1
12045,o,15066,1
18280,y,22785,1
12279,o,15342,1
17920,y,22289,1
12285,o,15348,1
12521,e,15628,1
17494,u,21807,1
17500,u,21813,1
12513,e,15620,1
17506,u,21819,1
17512,u,21825,1
12505,e,15612,1
17518,u,21831,1
17524,u,21837,1
12497,e,15604,1
17530,u,21843,1
17536,u,21849,1
12489,e,15596,1
17542,u,21855,1
17548,u,21861,1
12481,e,15588,1
17554,u,21867,1
17560,u,21873,1
12473,e,15580,1
17566,u,21879,1
17572,u,21885,1
12465,e,15572,1
17578,u,21891,1
17584,u,21897,1
12457,e,15564,1
17590,u,21903,1
17596,u,21909,1
17488,u,21801,1
17482,u,21795,1
12529,e,15644,1
17476,u,21789,1
17362,u,21669,1
17368,u,21675,1
12601,e,15756,1
17374,u,21681,1
17380,u,21687,1
12593,e,15748,1
17386,u,21693,1
17392,u,21699,1
12585,e,15732,1
17398,u,21705,1
17404,u,21711,1
12577,e,15724,1
17410,u,21717,1
12449,e,15556,1
17416,u,21723,1
17422,u,21729,1
17428,u,21741,1
12561,e,15708,1
17434,u,21747,1
17440,u,21753,1
12553,e,15684,1
17446,u,21759,1
17452,u,21765,1
12545,e,15676,1
17458,u,21771,1
17464,u,21777,1
12537,e,15660,1
17470,u,21783,1
12569,e,15716,1
13258,a,16605,1
17602,u,21915,1
12441,e,15540,1
12353,e,15436,1
17792,y,22129,1
17800,y,22145,1
12345,e,15420,1
17808,y,22153,1
17816,y,22169,1
12339,o,15414,1
17824,y,22185,1
12333,o,15402,1
17832,y,22193,1
12327,o,15390,1
17840,y,22201,1
17848,y,22209,1
12321,o,15384,1
17856,y,22217,1
12315,o,15378,1
17864,y,22233,1
12309,o,15372,1
17872,y,22241,1
17880,y,22249,1
12303,o,15366,1
17888,y,22257,1
12297,o,15360,1
17896,y,22265,1
12291,o,15354,1
17904,y,22273,1
17912,y,22281,1
17784,y,22121,1
17776,y,22105,1
12361,e,15444,1
17768,y,22097,1
17616,y,21929,1
17624,y,21937,1
12433,e,15532,1
17632,y,21945,1
17640,y,21953,1
12425,e,15524,1
17648,y,21961,1
17656,y,21969,1
12417,e,15508,1
17664,y,21977,1
17672,y,21985,1
12409,e,15500,1
17680,y,21993,1
17608,y,21921,1
17688,y,22009,1
17696,y,22017,1
17704,y,22025,1
12393,e,15484,1
17712,y,22033,1
17720,y,22041,1
12385,e,15476,1
17728,y,22049,1
17736,y,22057,1
12377,e,15468,1
17744,y,22065,1
17752,y,22081,1
12369,e,15452,1
17760,y,22089,1
12401,e,15492,1
18431,e,22972,1
16657,u,20832,1
13264,a,16611,1
14127,r,17634,1
15529,m,19384,1
15535,m,19396,1
14119,r,17626,1
15541,m,19402,1
15547,m,19408,1
14111,r,17618,1
15553,m,19414,1
15559,m,19420,1
14103,r,17610,1
15565,m,19432,1
15571,m,19438,1
14095,r,17602,1
15577,m,19444,1
15583,m,19468,1
14087,r,17594,1
15589,m,19474,1
15595,m,19480,1
14079,r,17586,1
15601,m,19486,1
15607,m,19492,1
14071,r,17578,1
15613,m,19498,1
15619,m,19504,1
14063,r,17570,1
15625,m,19516,1
15631,m,19522,1
15523,m,19378,1
14055,r,17554,1
15517,m,19372,1
15511,m,19354,1
15403,m,19228,1
14207,r,17730,1
15409,m,19234,1
15415,m,19240,1
14199,r,17722,1
15421,m,19246,1
15427,m,19258,1
14191,r,17714,1
15433,m,19264,1
15439,m,19270,1
14183,r,17706,1
15445,m,19276,1
15451,m,19282,1
14175,r,17690,1
15457,m,19288,1
15463,m,19294,1
14167,r,17682,1
15469,m,19300,1
15475,m,19312,1
14159,r,17674,1
15481,m,19318,1
15487,m,19324,1
14151,r,17666,1
15493,m,19336,1
15499,m,19342,1
14143,r,17658,1
15505,m,19348,1
14135,r,17650,1
15637,m,19534,1
15643,m,19540,1
14047,r,17546,1
13959,r,17442,1
15823,o,19742,1
15831,o,19750,1
13951,r,17434,1
15839,o,19766,1
15847,o,19774,1
13943,r,17426,1
15855,o,19782,1
15863,o,19790,1
13935,r,17418,1
15871,o,19798,1
15879,o,19814,1
13927,r,17410,1
15887,o,19822,1
15895,o,19838,1
13919,r,17402,1
15903,o,19846,1
15911,o,19854,1
13911,r,17394,1
15919,o,19862,1
15927,o,19870,1
13903,r,17378,1
15935,o,19886,1
15943,o,19894,1
13895,r,17370,1
15951,o,19910,1
15959,o,19918,1
15815,o,19734,1
15807,o,19726,1
13967,r,17450,1
15799,o,19718,1
15649,m,19552,1
15655,o,19558,1
14039,r,17538,1
15663,o,19566,1
15671,o,19574,1
14031,r,17530,1
15679,o,19582,1
15687,o,19606,1
14023,r,17522,1
15695,o,19614,1
15703,o,19622,1
14015,r,17514,1
15711,o,19630,1
15397,m,19222,1
15719,o,19638,1
15727,o,19646,1
15735,o,19654,1
13999,r,17490,1
15743,o,19662,1
15751,o,19670,1
13991,r,17482,1
15759,o,19678,1
15767,o,19686,1
13983,r,17474,1
15775,o,19694,1
15783,o,19702,1
13975,r,17458,1
15791,o,19710,1
14007,r,17498,1
13887,r,17362,1
14215,r,17738,1
15385,m,19210,1
14463,g,18052,1
14793,g,18452,1
14803,g,18462,1
14813,g,18472,1
14453,g,18042,1
14823,g,18482,1
14833,g,18502,1
14843,g,18512,1
14443,g,18032,1
14853,g,18532,1
14863,g,18562,1
14433,g,18022,1
14873,g,18572,1
14883,g,18582,1
14893,g,18592,1
14423,g,18012,1
14903,g,18602,1
14913,g,18612,1
14923,g,18622,1
14413,g,17992,1
14933,g,18632,1
14943,g,18642,1
14403,g,17982,1
14953,g,18662,1
14963,g,18672,1
14973,g,18682,1
14393,g,17972,1
14783,g,18442,1
14983,g,18692,1
14773,g,18432,1
14763,g,18422,1
14563,g,18162,1
14573,g,18182,1
14543,g,18142,1
14583,g,18202,1
14593,g,18212,1
14603,g,18232,1
14533,g,18132,1
14613,g,18242,1
14623,g,18252,1
14523,g,18122,1
14633,g,18272,1
14643,g,18282,1
14653,g,18292,1
14513,g,18102,1
14663,g,18302,1
14673,g,18312,1
14683,g,18322,1
14503,g,18092,1
14693,g,18332,1
14703,g,18342,1
14493,g,18082,1
14713,g,18372,1
14723,g,18382,1
14733,g,18392,1
14483,g,18072,1
14743,g,18402,1
14753,g,18412,1
14473,g,18062,1
14993,g,18712,1
15003,g,18722,1
14383,g,17962,1
14293,g,17842,1
15253,g,19032,1
15263,g,19042,1
14283,g,17832,1
15273,g,19052,1
15283,g,19082,1
15293,g,19112,1
14273,g,17822,1
15303,g,19122,1
15313,m,19132,1
15319,m,19138,1
14263,g,17812,1
15325,m,19144,1
15331,m,19150,1
14255,r,17778,1
15337,m,19156,1
15343,m,19162,1
14247,r,17770,1
15349,m,19168,1
15355,m,19174,1
14239,r,17762,1
15361,m,19186,1
15367,m,19192,1
14231,r,17754,1
15373,m,19198,1
15379,m,19204,1
14223,r,17746,1
15243,g,19022,1
15233,g,19002,1
15223,g,18982,1
14303,g,17852,1
15013,g,18732,1
15023,g,18742,1
14373,g,17952,1
15033,g,18752,1
15043,g,18762,1
15053,g,18772,1
14363,g,17922,1
15063,g,18782,1
15073,g,18792,1
15083,g,18802,1
14353,g,17902,1
15093,g,18822,1
15103,g,18832,1
15391,m,19216,1
14343,g,17892,1
15123,g,18852,1
15133,g,18882,1
14333,g,17882,1
15143,g,18892,1
15153,g,18902,1
15163,g,18912,1
14323,g,17872,1
15173,g,18932,1
15183,g,18942,1
14313,g,17862,1
15193,g,18952,1
15203,g,18962,1
15213,g,18972,1
15113,g,18842,1
15967,o,19926,1
15975,o,19934,1
13879,r,17354,1
16588,u,20736,1
13465,a,16845,1
13462,a,16842,1
13459,a,16839,1
16591,u,20739,1
13456,a,16836,1
13453,a,16833,1
13450,a,16830,1
16594,u,20745,1
13447,a,16827,1
13444,a,16824,1
13441,a,16821,1
16597,u,20748,1
13438,a,16815,1
13435,a,16812,1
13432,a,16806,1
16600,u,20751,1
13429,a,16803,1
13426,a,16800,1
13423,a,16794,1
16603,u,20757,1
13420,a,16791,1
13417,a,16788,1
13414,a,16785,1
16606,u,20763,1
13411,a,16779,1
13408,a,16776,1
13468,a,16848,1
13405,a,16773,1
13471,a,16851,1
16585,u,20733,1
16555,u,20700,1
16558,u,20703,1
13535,r,16930,1
16561,u,20706,1
16564,u,20709,1
13527,r,16922,1
16567,u,20715,1
